SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Butterfly,51.07,"['49.75', '49.68', '49.36', '49.52', '52.48', '51.07']",False,True,5,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Butterfly,51.16,"['51.06', '51.03', '51.79', '50.36', '50.01', '51.44', '51.16']",False,True,6,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Butterfly,51.99,"['50.54', '50.57', '50.75', '52.19', '51.41', '50.01', '51.99']",False,True,7,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Butterfly,1:039.20,"['1:043.73', '1:042.56', '1:044.33', '1:040.38', '1:039.55', '1:041.12', '1:039.20']",True,True,1,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,200m Butterfly,1:039.24,['1:039.24'],True,True,2,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Butterfly,1:039.40,"['1:038.28', '1:044.29', '1:040.78', '1:039.66', '1:039.25', '1:042.24', '1:039.40']",False,True,3,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Butterfly,1:040.63,"['1:043.80', '1:040.23', '1:040.63']",False,True,4,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,200m Butterfly,1:041.81,"['1:044.58', '1:038.34', '1:041.81']",False,True,5,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Butterfly,1:042.15,"['1:040.85', '1:041.50', '1:042.55', '1:042.24', '1:044.54', '1:041.93', '1:042.15']",False,True,6,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Butterfly,1:044.16,"['1:043.34', '1:041.65', '1:041.71', '1:043.09', '1:041.59', '1:044.16']",False,True,7,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Butterfly,1:044.41,"['1:043.03', '1:040.95', '1:040.78', '1:039.41', '1:044.71', '1:039.43', '1:044.41']",False,True,8,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Freestyle,24.57,"['24.59', '25.46', '25.68', '25.85', '24.50', '25.98', '24.57']",False,True,1,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,50m Freestyle,24.79,"['25.96', '24.79']",True,True,2,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,50m Freestyle,25.08,"['26.23', '24.99', '24.58', '25.45', '25.43', '26.20', '25.08']",False,True,3,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Freestyle,25.14,"['24.81', '25.14']",False,True,4,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,50m Freestyle,25.47,"['25.04', '24.93', '25.54', '26.17', '25.85', '24.75', '25.47']",False,True,5,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,50m Freestyle,25.59,"['25.66', '25.87', '25.43', '25.51', '25.59']",False,True,6,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Freestyle,25.66,"['25.40', '25.81', '24.71', '25.46', '24.66', '24.57', '25.66']",False,True,7,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,50m Freestyle,25.90,"['25.20', '25.90']",False,True,8,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,50m Freestyle,25.93,"['25.72', '25.95', '26.04', '25.97', '24.63', '25.86', '25.93']",False,True,9,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,50m Freestyle,25.93,"['25.03', '25.98', '25.93']",False,True,10,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Freestyle,26.06,"['25.31', '25.82', '26.20', '25.58', '24.94', '25.64', '26.06']",False,True,11,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,50m Freestyle,26.17,"['26.23', '25.43', '26.02', '25.28', '26.19', '25.27', '26.17']",False,True,12,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,50m Freestyle,26.17,"['25.91', '25.30', '24.60', '26.18', '25.31', '25.07', '26.17']",False,True,13,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,50m Freestyle,26.23,"['25.37', '26.01', '26.23']",False,True,14,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,50m Freestyle,26.24,"['24.96', '24.82', '24.99', '25.40', '25.67', '25.47', '26.24']",False,True,15,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,100m Freestyle,49.11,"['52.23', '49.49', '51.42', '49.86', '49.11']",True,True,1,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,100m Freestyle,49.12,"['51.27', '51.12', '49.51', '49.00', '51.88', '51.28', '49.12']",False,True,2,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Freestyle,50.10,"['50.36', '51.83', '49.80', '49.34', '51.26', '50.29', '50.10']",False,True,3,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,100m Freestyle,50.26,['50.26'],True,True,4,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Freestyle,50.43,"['51.11', '49.37', '51.19', '51.23', '51.41', '50.49', '50.43']",False,True,5,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Freestyle,50.44,"['49.60', '51.77', '49.49', '51.61', '51.22', '49.60', '50.44']",False,True,6,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,100m Freestyle,50.87,"['50.81', '51.00', '52.38', '51.77', '50.86', '49.07', '50.87']",False,True,7,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Freestyle,51.04,"['52.44', '49.20', '51.38', '51.63', '49.64', '49.40', '51.04']",False,True,8,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Freestyle,51.13,"['49.41', '52.22', '49.58', '51.89', '49.50', '50.73', '51.13']",False,True,9,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,100m Freestyle,51.48,"['49.89', '50.12', '49.44', '52.03', '52.45', '49.72', '51.48']",False,True,10,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,100m Freestyle,51.51,"['51.63', '51.88', '51.32', '49.77', '49.65', '50.25', '51.51']",False,True,11,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,100m Freestyle,51.55,"['49.46', '51.55']",False,True,12,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,100m Freestyle,51.56,"['50.80', '51.20', '49.20', '49.34', '50.66', '49.20', '51.56']",False,True,13,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Freestyle,51.59,['51.59'],True,True,14,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,200m Freestyle,1:038.24,"['1:044.17', '1:042.50', '1:043.38', '1:043.24', '1:043.48', '1:039.87', '1:038.24']",True,True,1,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:038.42,"['1:043.20', '1:039.97', '1:044.98', '1:038.89', '1:039.04', '1:038.42']",True,True,2,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Freestyle,1:038.56,"['1:044.50', '1:042.72', '1:043.13', '1:038.59', '1:040.24', '1:042.26', '1:038.56']",True,True,3,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Freestyle,1:038.66,"['1:043.63', '1:039.72', '1:039.42', '1:038.48', '1:041.30', '1:039.46', '1:038.66']",False,True,4,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Freestyle,1:039.53,"['1:039.50', '1:041.05', '1:043.53', '1:041.38', '1:044.93', '1:039.64', '1:039.53']",False,True,5,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM8721,Elite_Swimmer_SWM8721,1997-09-27,27,Men,CHN,CHN,27,,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_BEJ,BEJ,200m Freestyle,1:042.11,"['1:043.95', '1:042.11']",True,True,6,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Freestyle,1:042.36,"['1:040.61', '1:041.92', '1:040.48', '1:039.54', '1:043.60', '1:042.36']",False,True,7,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,200m Freestyle,1:042.55,['1:042.55'],True,True,8,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:042.65,"['1:039.20', '1:041.49', '1:039.22', '1:044.65', '1:040.78', '1:038.78', '1:042.65']",False,True,9,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,200m Freestyle,1:042.69,"['1:038.95', '1:038.93', '1:039.72', '1:044.08', '1:042.69']",False,True,10,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Freestyle,1:042.83,"['1:039.85', '1:041.65', '1:043.08', '1:038.50', '1:042.00', '1:044.17', '1:042.83']",False,True,11,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Freestyle,1:043.17,"['1:038.26', '1:043.74', '1:044.19', '1:038.23', '1:042.33', '1:039.12', '1:043.17']",False,True,12,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Freestyle,1:044.31,"['1:038.77', '1:044.52', '1:040.33', '1:042.68', '1:038.34', '1:044.31']",False,True,13,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4229,Elite_Swimmer_SWM4229,2004-01-12,21,Women,CHN,AUS,5,National Federation,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_SHA,SHA,200m Freestyle,1:044.60,"['1:044.52', '1:044.60']",False,True,14,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,400m Freestyle,3:016.60,['3:016.60'],True,True,1,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,400m Freestyle,3:018.31,"['3:018.02', '3:027.96', '3:025.52', '3:026.61', '3:017.97', '3:028.37', '3:018.31']",False,True,2,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,400m Freestyle,3:019.77,"['3:016.76', '3:020.53', '3:023.89', '3:027.47', '3:029.92', '3:019.77']",False,True,3,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,400m Freestyle,3:020.39,"['3:026.03', '3:016.71', '3:020.35', '3:018.33', '3:023.20', '3:017.31', '3:020.39']",False,True,4,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,400m Freestyle,3:022.33,"['3:024.20', '3:021.29', '3:021.85', '3:026.35', '3:022.33']",False,True,5,Yes,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,400m Freestyle,3:022.64,"['3:029.68', '3:018.45', '3:023.59', '3:016.76', '3:017.22', '3:021.35', '3:022.64']",False,True,6,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,400m Freestyle,3:022.90,"['3:025.97', '3:025.96', '3:027.83', '3:019.24', '3:024.91', '3:022.90']",False,True,7,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,400m Freestyle,3:023.69,"['3:026.33', '3:022.67', '3:025.85', '3:020.92', '3:022.23', '3:029.03', '3:023.69']",False,True,8,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,400m Freestyle,3:024.31,"['3:026.46', '3:027.88', '3:029.54', '3:024.31']",True,True,9,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:027.61,"['3:024.16', '3:021.67', '3:018.02', '3:019.77', '3:024.21', '3:021.34', '3:027.61']",False,True,10,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:029.20,"['3:016.15', '3:022.42', '3:026.04', '3:024.84', '3:023.91', '3:020.52', '3:029.20']",False,True,11,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:029.26,"['3:020.75', '3:026.21', '3:016.46', '3:019.16', '3:029.01', '3:029.26']",False,True,12,No,2024-04-17 16:00:26.502084,Province,PRO_003,JPN,TOK,25m
