SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Butterfly,1:040.38,"['1:043.73', '1:042.56', '1:044.33', '1:040.38']",True,True,3,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Butterfly,1:041.71,"['1:043.34', '1:041.65', '1:041.71']",False,True,4,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Butterfly,1:042.24,"['1:040.85', '1:041.50', '1:042.55', '1:042.24']",False,True,5,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Freestyle,24.57,['24.57'],True,True,1,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,50m Freestyle,25.28,"['26.23', '25.43', '26.02', '25.28']",True,True,2,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,50m Freestyle,25.40,"['24.96', '24.82', '24.99', '25.40']",False,True,3,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,50m Freestyle,25.45,"['26.23', '24.99', '24.58', '25.45']",False,True,4,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Freestyle,25.46,"['25.40', '25.81', '24.71', '25.46']",False,True,5,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Freestyle,25.58,"['25.31', '25.82', '26.20', '25.58']",False,True,6,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Freestyle,25.85,"['24.59', '25.46', '25.68', '25.85']",False,True,7,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM4324,Elite_Swimmer_SWM4324,2011-04-30,13,Women,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_LON,LON,50m Freestyle,25.92,"['25.33', '25.92']",False,True,8,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,50m Freestyle,25.97,"['25.72', '25.95', '26.04', '25.97']",False,True,9,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,50m Freestyle,26.01,"['25.37', '26.01']",False,True,10,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,50m Freestyle,26.17,"['25.04', '24.93', '25.54', '26.17']",False,True,11,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,50m Freestyle,26.18,"['25.91', '25.30', '24.60', '26.18']",False,True,12,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,100m Freestyle,49.00,"['51.27', '51.12', '49.51', '49.00']",True,True,1,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,100m Freestyle,49.34,"['50.80', '51.20', '49.20', '49.34']",False,True,2,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Freestyle,49.34,"['50.36', '51.83', '49.80', '49.34']",True,True,3,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,100m Freestyle,49.77,"['51.63', '51.88', '51.32', '49.77']",True,True,4,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Freestyle,51.23,"['51.11', '49.37', '51.19', '51.23']",False,True,5,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Freestyle,51.61,"['49.60', '51.77', '49.49', '51.61']",False,True,6,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Freestyle,51.63,"['52.44', '49.20', '51.38', '51.63']",False,True,7,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,100m Freestyle,51.77,"['50.81', '51.00', '52.38', '51.77']",False,True,8,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Freestyle,51.89,"['49.41', '52.22', '49.58', '51.89']",False,True,9,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,100m Freestyle,52.03,"['49.89', '50.12', '49.44', '52.03']",False,True,10,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,100m Freestyle,52.04,"['50.18', '52.04']",False,True,11,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Freestyle,1:038.23,"['1:038.26', '1:043.74', '1:044.19', '1:038.23']",True,True,1,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Freestyle,1:038.48,"['1:043.63', '1:039.72', '1:039.42', '1:038.48']",True,True,2,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Freestyle,1:038.50,"['1:039.85', '1:041.65', '1:043.08', '1:038.50']",True,True,3,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Freestyle,1:038.59,"['1:044.50', '1:042.72', '1:043.13', '1:038.59']",True,True,4,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,200m Freestyle,1:038.93,"['1:038.95', '1:038.93']",True,True,5,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,200m Freestyle,1:039.15,"['1:038.77', '1:039.15']",False,True,6,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Freestyle,1:040.33,"['1:038.77', '1:044.52', '1:040.33']",False,True,7,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Freestyle,1:040.48,"['1:040.61', '1:041.92', '1:040.48']",True,True,8,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Freestyle,1:041.38,"['1:039.50', '1:041.05', '1:043.53', '1:041.38']",False,True,9,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,200m Freestyle,1:043.24,"['1:044.17', '1:042.50', '1:043.38', '1:043.24']",False,True,10,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:044.65,"['1:039.20', '1:041.49', '1:039.22', '1:044.65']",False,True,11,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:044.98,"['1:043.20', '1:039.97', '1:044.98']",False,True,12,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:016.46,"['3:020.75', '3:026.21', '3:016.46']",True,True,1,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,400m Freestyle,3:016.76,"['3:029.68', '3:018.45', '3:023.59', '3:016.76']",True,True,2,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,400m Freestyle,3:018.33,"['3:026.03', '3:016.71', '3:020.35', '3:018.33']",False,True,3,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:019.77,"['3:024.16', '3:021.67', '3:018.02', '3:019.77']",False,True,4,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,400m Freestyle,3:020.92,"['3:026.33', '3:022.67', '3:025.85', '3:020.92']",True,True,5,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,400m Freestyle,3:023.89,"['3:016.76', '3:020.53', '3:023.89']",False,True,6,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:024.84,"['3:016.15', '3:022.42', '3:026.04', '3:024.84']",False,True,7,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,400m Freestyle,3:025.73,['3:025.73'],True,True,8,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,400m Freestyle,3:026.61,"['3:018.02', '3:027.96', '3:025.52', '3:026.61']",False,True,9,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,400m Freestyle,3:027.10,['3:027.10'],True,True,10,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,400m Freestyle,3:027.83,"['3:025.97', '3:025.96', '3:027.83']",False,True,11,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,800m Freestyle,6:032.85,"['6:039.22', '6:046.98', '6:032.85']",True,True,1,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,800m Freestyle,6:037.37,"['6:050.03', '6:041.45', '6:037.37']",True,True,2,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,800m Freestyle,6:037.78,"['6:035.42', '6:046.43', '6:033.80', '6:037.78']",False,True,3,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,800m Freestyle,6:038.43,"['6:032.99', '6:051.48', '6:056.21', '6:038.43']",False,True,4,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,800m Freestyle,6:042.27,"['6:038.42', '6:038.97', '6:052.56', '6:042.27']",False,True,5,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,800m Freestyle,6:049.54,"['6:049.83', '6:058.93', '6:049.54']",True,True,6,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,800m Freestyle,6:049.77,"['6:034.05', '6:042.21', '6:057.82', '6:049.77']",False,True,7,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,800m Freestyle,6:050.58,"['6:044.15', '6:042.81', '6:040.62', '6:050.58']",False,True,8,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,800m Freestyle,6:055.25,"['6:046.22', '6:046.06', '6:055.28', '6:055.25']",False,True,9,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,800m Freestyle,6:059.02,"['6:053.52', '6:054.92', '6:059.02']",False,True,10,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,800m Freestyle,6:059.22,"['6:048.21', '6:037.53', '6:049.92', '6:059.22']",False,True,11,No,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,1500m Freestyle,12:019.73,"['12:023.70', '12:054.81', '12:019.23', '12:019.73']",False,True,1,Yes,2024-04-05 16:00:26.502084,Local,LOC_004,CAN,TOR,25m
