SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Butterfly,50.16,"['50.54', '50.57', '50.75', '52.19', '51.41', '50.01', '51.99', '49.26', '50.59', '50.16']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,100m Butterfly,51.08,"['49.19', '51.96', '51.36', '50.21', '51.98', '52.50', '49.09', '50.11', '51.54', '51.08']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Butterfly,51.98,"['51.57', '49.29', '50.46', '52.30', '51.98']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,100m Butterfly,52.03,"['51.26', '50.22', '49.15', '49.28', '51.43', '52.18', '50.71', '52.05', '50.94', '52.03']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Butterfly,1:039.48,"['1:044.03', '1:042.94', '1:039.48']",True,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Butterfly,1:039.86,"['1:043.03', '1:040.95', '1:040.78', '1:039.41', '1:044.71', '1:039.43', '1:044.41', '1:038.69', '1:039.86']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Butterfly,1:041.17,"['1:043.73', '1:042.56', '1:044.33', '1:040.38', '1:039.55', '1:041.12', '1:039.20', '1:042.36', '1:044.04', '1:041.17']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Butterfly,1:041.40,"['1:038.28', '1:044.29', '1:040.78', '1:039.66', '1:039.25', '1:042.24', '1:039.40', '1:044.80', '1:043.90', '1:041.40']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Butterfly,1:041.85,"['1:043.80', '1:040.23', '1:040.63', '1:041.85']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,200m Butterfly,1:042.13,['1:042.13'],True,True,6,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Butterfly,1:042.93,"['1:043.34', '1:041.65', '1:041.71', '1:043.09', '1:041.59', '1:044.16', '1:040.47', '1:042.93']",False,True,7,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,200m Butterfly,1:043.97,"['1:042.98', '1:043.97']",False,True,8,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Butterfly,1:044.02,"['1:040.85', '1:041.50', '1:042.55', '1:042.24', '1:044.54', '1:041.93', '1:042.15', '1:043.67', '1:038.03', '1:044.02']",False,True,9,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,50m Freestyle,24.78,"['25.91', '25.30', '24.60', '26.18', '25.31', '25.07', '26.17', '25.96', '25.22', '24.78']",False,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,50m Freestyle,25.05,"['25.37', '26.01', '26.23', '24.92', '25.05']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,50m Freestyle,25.16,"['25.72', '25.95', '26.04', '25.97', '24.63', '25.86', '25.93', '24.84', '26.02', '25.16']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,50m Freestyle,25.68,"['24.59', '25.46', '25.68', '25.85', '24.50', '25.98', '24.57', '26.22', '25.11', '25.68']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,50m Freestyle,25.70,"['26.23', '25.43', '26.02', '25.28', '26.19', '25.27', '26.17', '24.68', '25.81', '25.70']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,50m Freestyle,25.93,"['25.40', '25.81', '24.71', '25.46', '24.66', '24.57', '25.66', '24.97', '25.07', '25.93']",False,True,6,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,50m Freestyle,26.02,"['25.04', '24.93', '25.54', '26.17', '25.85', '24.75', '25.47', '24.97', '25.69', '26.02']",False,True,7,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,50m Freestyle,26.14,"['26.23', '24.99', '24.58', '25.45', '25.43', '26.20', '25.08', '25.16', '26.15', '26.14']",False,True,8,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,50m Freestyle,26.22,"['24.81', '25.14', '26.24', '26.22']",False,True,9,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,100m Freestyle,49.32,"['51.63', '51.88', '51.32', '49.77', '49.65', '50.25', '51.51', '49.23', '49.13', '49.32']",False,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,100m Freestyle,49.32,"['50.81', '51.00', '52.38', '51.77', '50.86', '49.07', '50.87', '49.54', '50.47', '49.32']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Freestyle,50.54,"['52.44', '49.20', '51.38', '51.63', '49.64', '49.40', '51.04', '51.40', '50.08', '50.54']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,100m Freestyle,51.00,"['51.27', '51.12', '49.51', '49.00', '51.88', '51.28', '49.12', '49.64', '49.47', '51.00']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,100m Freestyle,51.21,"['50.80', '51.20', '49.20', '49.34', '50.66', '49.20', '51.56', '50.00', '51.86', '51.21']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,100m Freestyle,51.32,['51.32'],True,True,6,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Freestyle,51.45,"['51.59', '51.45']",True,True,7,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Freestyle,51.65,"['49.60', '51.77', '49.49', '51.61', '51.22', '49.60', '50.44', '49.79', '50.57', '51.65']",False,True,8,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Freestyle,51.91,"['51.11', '49.37', '51.19', '51.23', '51.41', '50.49', '50.43', '52.36', '51.53', '51.91']",False,True,9,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Freestyle,1:038.23,"['1:038.26', '1:043.74', '1:044.19', '1:038.23', '1:042.33', '1:039.12', '1:043.17', '1:044.17', '1:042.96', '1:038.23']",True,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Freestyle,1:040.66,"['1:044.50', '1:042.72', '1:043.13', '1:038.59', '1:040.24', '1:042.26', '1:038.56', '1:040.91', '1:045.00', '1:040.66']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Freestyle,1:041.22,"['1:039.85', '1:041.65', '1:043.08', '1:038.50', '1:042.00', '1:044.17', '1:042.83', '1:038.76', '1:044.32', '1:041.22']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:042.38,"['1:039.20', '1:041.49', '1:039.22', '1:044.65', '1:040.78', '1:038.78', '1:042.65', '1:039.32', '1:038.97', '1:042.38']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,200m Freestyle,1:043.29,"['1:044.17', '1:042.50', '1:043.38', '1:043.24', '1:043.48', '1:039.87', '1:038.24', '1:040.28', '1:044.92', '1:043.29']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Freestyle,1:044.22,"['1:043.63', '1:039.72', '1:039.42', '1:038.48', '1:041.30', '1:039.46', '1:038.66', '1:044.59', '1:041.57', '1:044.22']",False,True,6,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:016.04,"['3:024.16', '3:021.67', '3:018.02', '3:019.77', '3:024.21', '3:021.34', '3:027.61', '3:017.31', '3:029.81', '3:016.04']",True,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM6353,Elite_Swimmer_SWM6353,2002-11-02,22,Women,JPN,GBR,8,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:017.05,"['3:022.74', '3:017.05']",True,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,400m Freestyle,3:018.70,"['3:026.03', '3:016.71', '3:020.35', '3:018.33', '3:023.20', '3:017.31', '3:020.39', '3:024.02', '3:016.51', '3:018.70']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,400m Freestyle,3:021.50,"['3:026.33', '3:022.67', '3:025.85', '3:020.92', '3:022.23', '3:029.03', '3:023.69', '3:028.17', '3:021.02', '3:021.50']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,400m Freestyle,3:021.83,"['3:018.02', '3:027.96', '3:025.52', '3:026.61', '3:017.97', '3:028.37', '3:018.31', '3:016.03', '3:019.83', '3:021.83']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3112,Elite_Swimmer_SWM3112,1995-11-08,29,Women,AUS,AUS,29,,MBA,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,400m Freestyle,3:022.71,"['3:029.43', '3:021.15', '3:017.51', '3:022.71']",False,True,6,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:027.35,"['3:016.15', '3:022.42', '3:026.04', '3:024.84', '3:023.91', '3:020.52', '3:029.20', '3:022.23', '3:021.11', '3:027.35']",False,True,7,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,400m Freestyle,3:027.42,"['3:029.68', '3:018.45', '3:023.59', '3:016.76', '3:017.22', '3:021.35', '3:022.64', '3:018.90', '3:018.49', '3:027.42']",False,True,8,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,800m Freestyle,6:033.86,"['6:038.42', '6:038.97', '6:052.56', '6:042.27', '6:032.77', '6:041.56', '6:046.99', '6:047.67', '6:048.57', '6:033.86']",False,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,800m Freestyle,6:039.23,"['6:035.42', '6:046.43', '6:033.80', '6:037.78', '6:057.00', '6:045.41', '6:032.21', '6:032.22', '6:055.14', '6:039.23']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,800m Freestyle,6:040.58,"['6:050.03', '6:041.45', '6:037.37', '6:035.97', '6:055.63', '6:058.45', '6:033.23', '6:047.47', '6:040.58']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,800m Freestyle,6:041.26,['6:041.26'],True,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,800m Freestyle,6:045.72,"['6:039.22', '6:046.98', '6:032.85', '6:037.68', '6:057.85', '6:040.79', '6:042.76', '6:033.70', '6:045.72']",False,True,5,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,800m Freestyle,6:047.25,"['6:053.52', '6:054.92', '6:059.02', '6:046.14', '6:037.96', '6:048.95', '6:037.40', '6:037.41', '6:047.25']",False,True,6,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,800m Freestyle,6:050.13,"['6:046.22', '6:046.06', '6:055.28', '6:055.25', '6:050.66', '6:059.65', '6:039.32', '6:045.61', '6:035.47', '6:050.13']",False,True,7,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,800m Freestyle,6:054.37,"['6:034.05', '6:042.21', '6:057.82', '6:049.77', '6:058.30', '6:043.36', '6:058.33', '6:046.91', '6:036.14', '6:054.37']",False,True,8,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,800m Freestyle,6:057.45,"['6:048.21', '6:037.53', '6:049.92', '6:059.22', '6:049.87', '6:040.09', '6:042.90', '6:043.19', '6:057.30', '6:057.45']",False,True,9,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,800m Freestyle,6:058.01,"['6:032.99', '6:051.48', '6:056.21', '6:038.43', '6:047.64', '6:032.02', '6:033.39', '6:045.81', '6:054.91', '6:058.01']",False,True,10,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,800m Freestyle,6:059.77,"['6:044.15', '6:042.81', '6:040.62', '6:050.58', '6:051.69', '6:032.98', '6:039.15', '6:051.94', '6:052.41', '6:059.77']",False,True,11,No,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM3976,Elite_Swimmer_SWM3976,2010-01-14,15,Women,AUS,AUS,15,,High School,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SYD,SYD,1500m Freestyle,12:022.73,"['12:047.49', '12:033.22', '12:056.31', '12:022.73']",True,True,1,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,1500m Freestyle,12:041.68,"['12:039.92', '12:059.64', '13:001.03', '12:035.00', '12:029.60', '12:041.64', '12:039.16', '12:019.95', '12:022.82', '12:041.68']",False,True,2,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,1500m Freestyle,12:051.48,"['12:023.70', '12:054.81', '12:019.23', '12:019.73', '12:026.97', '12:027.62', '12:055.26', '12:050.27', '12:053.82', '12:051.48']",False,True,3,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,1500m Freestyle,12:054.63,"['13:003.14', '13:004.96', '12:030.04', '12:039.16', '12:041.89', '12:058.87', '12:057.43', '12:051.56', '13:003.63', '12:054.63']",False,True,4,Yes,2024-04-26 16:00:26.502084,Local,LOC_007,CAN,VAN,25m
