SwimmerId,Name,Birth_Date,Age,Gender,Citizenship,Birth_Country,Residency_Years,Approving_Authority,Education_Level,Criminal_Record,Is_Disqualified,Vaccination_Status,Sponsor,Club,Region,Event,Time,Historical_Times,Is_Personal_Best,Is_Valid_Record,Overall_Rank,Top_5,Competition_Date,Competition_Level,Competition_Competition_Id,Competition_Country,Competition_Region,Competition_Pool_Type
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,100m Freestyle,51.06,"['49.89', '50.12', '49.44', '52.03', '52.45', '49.72', '51.48', '51.06']",False,True,8,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,100m Freestyle,51.40,"['52.44', '49.20', '51.38', '51.63', '49.64', '49.40', '51.04', '51.40']",False,True,9,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,100m Freestyle,51.69,"['49.41', '52.22', '49.58', '51.89', '49.50', '50.73', '51.13', '51.69']",False,True,10,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,100m Freestyle,52.06,"['50.36', '51.83', '49.80', '49.34', '51.26', '50.29', '50.10', '52.06']",False,True,11,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,100m Freestyle,52.36,"['51.11', '49.37', '51.19', '51.23', '51.41', '50.49', '50.43', '52.36']",False,True,12,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,200m Freestyle,1:038.76,"['1:039.85', '1:041.65', '1:043.08', '1:038.50', '1:042.00', '1:044.17', '1:042.83', '1:038.76']",False,True,1,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:039.32,"['1:039.20', '1:041.49', '1:039.22', '1:044.65', '1:040.78', '1:038.78', '1:042.65', '1:039.32']",False,True,2,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,200m Freestyle,1:039.93,"['1:039.50', '1:041.05', '1:043.53', '1:041.38', '1:044.93', '1:039.64', '1:039.53', '1:039.93']",False,True,3,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,200m Freestyle,1:040.28,"['1:044.17', '1:042.50', '1:043.38', '1:043.24', '1:043.48', '1:039.87', '1:038.24', '1:040.28']",False,True,4,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,200m Freestyle,1:040.91,"['1:044.50', '1:042.72', '1:043.13', '1:038.59', '1:040.24', '1:042.26', '1:038.56', '1:040.91']",False,True,5,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,200m Freestyle,1:042.10,"['1:040.61', '1:041.92', '1:040.48', '1:039.54', '1:043.60', '1:042.36', '1:042.10']",False,True,6,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,200m Freestyle,1:043.43,"['1:038.77', '1:044.52', '1:040.33', '1:042.68', '1:038.34', '1:044.31', '1:043.43']",False,True,7,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,200m Freestyle,1:043.81,"['1:043.20', '1:039.97', '1:044.98', '1:038.89', '1:039.04', '1:038.42', '1:043.81']",False,True,8,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,200m Freestyle,1:043.84,"['1:038.95', '1:038.93', '1:039.72', '1:044.08', '1:042.69', '1:043.84']",False,True,9,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,200m Freestyle,1:044.17,"['1:038.26', '1:043.74', '1:044.19', '1:038.23', '1:042.33', '1:039.12', '1:043.17', '1:044.17']",False,True,10,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,200m Freestyle,1:044.59,"['1:043.63', '1:039.72', '1:039.42', '1:038.48', '1:041.30', '1:039.46', '1:038.66', '1:044.59']",False,True,11,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM6638,Elite_Swimmer_SWM6638,2011-10-12,13,Women,CAN,CAN,13,,High School,Minor Violation,False,Fully Vaccinated,Speedo,Club_MTL,MTL,200m Freestyle,1:044.84,"['1:038.77', '1:039.15', '1:044.84']",False,True,12,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM1810,Elite_Swimmer_SWM1810,1999-06-12,25,Women,CHN,CHN,25,,MBA,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_SHA,SHA,400m Freestyle,3:016.03,"['3:018.02', '3:027.96', '3:025.52', '3:026.61', '3:017.97', '3:028.37', '3:018.31', '3:016.03']",True,True,1,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM9050,Elite_Swimmer_SWM9050,1995-12-28,29,Women,JPN,JPN,29,,MBA,None,False,Fully Vaccinated,Arena,Club_TOK,TOK,400m Freestyle,3:017.31,"['3:024.16', '3:021.67', '3:018.02', '3:019.77', '3:024.21', '3:021.34', '3:027.61', '3:017.31']",True,True,2,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,400m Freestyle,3:018.90,"['3:029.68', '3:018.45', '3:023.59', '3:016.76', '3:017.22', '3:021.35', '3:022.64', '3:018.90']",False,True,3,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM7648,Elite_Swimmer_SWM7648,2011-12-03,13,Men,GBR,GBR,13,,High School,Minor Violation,False,Fully Vaccinated,TYR Sport,Club_BIR,BIR,400m Freestyle,3:019.12,"['3:025.97', '3:025.96', '3:027.83', '3:019.24', '3:024.91', '3:022.90', '3:019.12']",True,True,4,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM7326,Elite_Swimmer_SWM7326,1992-12-16,32,Women,JPN,JPN,32,,Bachelors,None,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:022.23,"['3:016.15', '3:022.42', '3:026.04', '3:024.84', '3:023.91', '3:020.52', '3:029.20', '3:022.23']",False,True,5,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,400m Freestyle,3:022.40,"['3:016.76', '3:020.53', '3:023.89', '3:027.47', '3:029.92', '3:019.77', '3:022.40']",False,True,6,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM3692,Elite_Swimmer_SWM3692,1997-08-21,27,Men,USA,CAN,6,FINA,Bachelors,None,False,Fully Vaccinated,TYR Sport,Club_CHI,CHI,400m Freestyle,3:022.96,"['3:024.20', '3:021.29', '3:021.85', '3:026.35', '3:022.33', '3:022.96']",False,True,7,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM7187,Elite_Swimmer_SWM7187,1998-08-13,26,Men,CHN,CHN,26,,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_SHA,SHA,400m Freestyle,3:024.02,"['3:026.03', '3:016.71', '3:020.35', '3:018.33', '3:023.20', '3:017.31', '3:020.39', '3:024.02']",False,True,8,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM4989,Elite_Swimmer_SWM4989,2000-07-30,24,Women,JPN,JPN,24,,Bachelors,Minor Violation,False,Fully Vaccinated,Speedo,Club_TOK,TOK,400m Freestyle,3:024.92,"['3:026.46', '3:027.88', '3:029.54', '3:024.31', '3:024.92']",False,True,9,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM9585,Elite_Swimmer_SWM9585,2012-07-19,12,Women,CAN,CAN,12,,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_VAN,VAN,400m Freestyle,3:025.88,"['3:027.10', '3:017.41', '3:025.88']",False,True,10,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM6050,Elite_Swimmer_SWM6050,2005-04-22,19,Women,JPN,USA,10,FINA,Bachelors,Minor Violation,False,Fully Vaccinated,Nike Swimming,Club_TOK,TOK,400m Freestyle,3:027.56,"['3:020.75', '3:026.21', '3:016.46', '3:019.16', '3:029.01', '3:029.26', '3:027.56']",False,True,11,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM8969,Elite_Swimmer_SWM8969,2005-10-26,19,Men,CAN,CAN,19,,Bachelors,None,False,Fully Vaccinated,Arena,Club_MTL,MTL,400m Freestyle,3:028.17,"['3:026.33', '3:022.67', '3:025.85', '3:020.92', '3:022.23', '3:029.03', '3:023.69', '3:028.17']",False,True,12,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM1688,Elite_Swimmer_SWM1688,2009-02-07,16,Women,USA,USA,16,,High School,None,False,Fully Vaccinated,Speedo,Club_NYC,NYC,400m Freestyle,3:029.88,"['3:027.65', '3:029.88']",False,True,13,No,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM3501,Elite_Swimmer_SWM3501,2007-05-08,17,Women,USA,GBR,6,Regional Authority,High School,Minor Violation,False,Fully Vaccinated,Arena,Club_NYC,NYC,800m Freestyle,6:032.22,"['6:035.42', '6:046.43', '6:033.80', '6:037.78', '6:057.00', '6:045.41', '6:032.21', '6:032.22']",False,True,1,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
SWM2529,Elite_Swimmer_SWM2529,2008-07-06,16,Men,CAN,GBR,5,National Federation,High School,None,False,Fully Vaccinated,Nike Swimming,Club_VAN,VAN,800m Freestyle,6:033.23,"['6:050.03', '6:041.45', '6:037.37', '6:035.97', '6:055.63', '6:058.45', '6:033.23']",True,True,2,Yes,2024-04-18 16:00:26.502084,Local,LOC_006,USA,CHI,25m
